lat,lon,density_score,density_score_normalized
21.070000000000004,79.1400000000001,0.7415874891797316,4.975255671985365
21.070000000000004,79.1500000000001,0.6931257686578467,3.949061782014903
21.080000000000005,78.95,0.555739382847763,1.039856987691417
21.080000000000005,78.96000000000001,0.5931539426807654,1.8321233844080298
21.080000000000005,78.97000000000001,0.6364285464498284,2.7484782620407966
21.080000000000005,78.98000000000002,0.6868706181891943,3.816606782013856
21.080000000000005,78.99000000000002,0.7461127987256577,5.0710806851348105
21.080000000000005,79.00000000000003,0.8161256579778826,6.553627478981094
21.080000000000005,79.01000000000003,0.8990472039426325,8.309520231024505
21.080000000000005,79.02000000000004,0.9965387156549864,10.373937106154264
21.080000000000005,79.03000000000004,1.1084747126059527,12.744221010683829
21.080000000000005,79.04000000000005,1.2324158935901433,15.368718888019048
21.080000000000005,79.05000000000005,1.3671810911578253,18.222419104092978
21.080000000000005,79.06000000000006,1.5045679227033464,21.13163333702033
21.080000000000005,79.07000000000006,1.5377971365065044,21.835273567001924
21.080000000000005,79.08000000000007,1.3974773428013736,18.86395283403096
21.080000000000005,79.09000000000007,1.2425176300036924,15.58262669141606
21.080000000000005,79.10000000000008,1.1189082966363473,12.96515580348899
21.080000000000005,79.11000000000008,1.0194249885898083,10.858561944005505
21.080000000000005,79.12000000000009,0.9357395394354356,9.086493274613764
21.080000000000005,79.1300000000001,0.8627789426972521,7.541527108018185
21.080000000000005,79.1400000000001,0.7977995414037989,6.1655655477766835
21.080000000000005,79.1500000000001,0.7394294191491891,4.929557783928111
21.090000000000007,78.95,0.5695731639457409,1.3327921432132452
21.090000000000007,78.96000000000001,0.6109714738948024,2.2094158426472252
21.090000000000007,78.97000000000001,0.6595108070003683,3.2372532062356387
21.090000000000007,78.98000000000002,0.7171472729963092,4.457725542082958
21.090000000000007,78.99000000000002,0.7865946714959099,5.92829850662413
21.090000000000007,79.00000000000003,0.8716843060389073,7.730101292978181
21.090000000000007,79.01000000000003,0.9777739335819748,9.976586279510464
21.090000000000007,79.02000000000004,1.11162843240823,12.811002131059327
21.090000000000007,79.03000000000004,1.2785007992804063,16.34458289222534
21.090000000000007,79.04000000000005,1.4754181020305432,20.514375684051597
21.090000000000007,79.05000000000005,1.7114487025650036,25.512406243142884
21.090000000000007,79.06000000000006,2.1637218243520584,35.089447858207905
21.090000000000007,79.07000000000006,2.7590694035121106,47.69614117333391
21.090000000000007,79.08000000000007,1.7823362723312262,27.01347533820528
21.090000000000007,79.09000000000007,1.4531356762585206,20.04253752117325
21.090000000000007,79.10000000000008,1.265493374036977,16.06914611108533
21.090000000000007,79.11000000000008,1.1326775430241585,13.256724413940796
21.090000000000007,79.12000000000009,1.0271010217112682,11.021104631380704
21.090000000000007,79.1300000000001,0.9373356191793057,9.120290821696836
21.090000000000007,79.1400000000001,0.8583925091406855,7.4486428425394715
21.090000000000007,79.1500000000001,0.788308710835874,5.964593889431387
21.10000000000001,78.95,0.5810024122830143,1.574810476123413
21.10000000000001,78.96000000000001,0.6258151714888235,2.5237363333667977
21.10000000000001,78.97000000000001,0.6789350031643187,3.6485673569998887
21.10000000000001,78.98000000000002,0.7429597460004808,5.004313690350337
21.10000000000001,78.99000000000002,0.8217608484005738,6.672954608070008
21.10000000000001,79.00000000000003,0.9214447033261615,8.783795117893517
21.10000000000001,79.01000000000003,1.052321760466519,11.555162599865163
21.10000000000001,79.02000000000004,1.2329338645931511,15.37968710525823
21.10000000000001,79.03000000000004,1.4943780914033686,20.915860093576676
21.10000000000001,79.04000000000005,1.8405705298650064,28.246606119047957
21.10000000000001,79.05000000000005,2.1673827322757133,35.16696886453087
21.10000000000001,79.06000000000006,2.664670564936021,45.69721273406514
21.10000000000001,79.07000000000006,3.337311618239402,59.940622411018516
21.10000000000001,79.08000000000007,2.0861025864834133,33.445833335504425
21.10000000000001,79.09000000000007,1.6474397424522926,24.156994114484263
21.10000000000001,79.10000000000008,1.4144307583578972,19.222947340847494
21.10000000000001,79.11000000000008,1.2541493138789888,15.828931667680918
21.10000000000001,79.12000000000009,1.1280129121962421,13.157949223893345
21.10000000000001,79.1300000000001,1.0200820055776458,10.872474508628983
21.10000000000001,79.1400000000001,0.9243181457908144,8.844641267569052
21.10000000000001,79.1500000000001,0.8396795518187521,7.052389423134477
21.11000000000001,78.95,0.5893859610967218,1.752335055858684
21.11000000000001,78.96000000000001,0.6367658673339599,2.755621149798958
21.11000000000001,78.97000000000001,0.6933147855071995,3.9530642799414824
21.11000000000001,78.98000000000002,0.7620961174654385,5.409533052396646
21.11000000000001,78.99000000000002,0.8478314650501889,7.225009038360314
21.11000000000001,79.00000000000003,0.9583782869024913,9.56587667406995
21.11000000000001,79.01000000000003,1.108404421078636,12.742732562996203
21.11000000000001,79.02000000000004,1.3310084111380636,17.456449946985302
21.11000000000001,79.03000000000004,1.733017505674722,25.96913319643323
21.11000000000001,79.04000000000005,3.024054675869905,53.30729704021916
21.11000000000001,79.05000000000005,3.051220406275065,53.882540887489725
21.11000000000001,79.06000000000006,3.4582848861347397,62.50227369015323
21.11000000000001,79.07000000000006,2.824470403508094,49.081030233629
21.11000000000001,79.08000000000007,2.180922594326035,35.45368018136925
21.11000000000001,79.09000000000007,1.8092251241211095,27.582856183910888
21.11000000000001,79.10000000000008,1.5664840720301556,22.44272946496273
21.11000000000001,79.11000000000008,1.3892220719263173,18.689144584534162
21.11000000000001,79.12000000000009,1.2467611233117437,15.672484147114238
21.11000000000001,79.1300000000001,1.1179299082690717,12.944438087450349
21.11000000000001,79.1400000000001,0.9983284022093029,10.41183434519621
21.11000000000001,79.1500000000001,0.8933465080472105,8.188806000628581
21.12000000000001,78.95,0.5942380091204549,1.85507887060933
21.12000000000001,78.96000000000001,0.6431336497321342,2.8904611703202456
21.12000000000001,78.97000000000001,0.7016170679613569,4.12886801607623
21.12000000000001,78.98000000000002,0.7729093448593867,5.638506926271384
21.12000000000001,78.99000000000002,0.8619431675859409,7.523829277578393
21.12000000000001,79.00000000000003,0.9768001965084504,9.955967056244603
21.12000000000001,79.01000000000003,1.1320630381448213,13.24371205809082
21.12000000000001,79.02000000000004,1.3582072736534998,18.032395378284686
21.12000000000001,79.03000000000004,1.7345661131448429,26.001925501507976
21.12000000000001,79.04000000000005,2.434115670340797,40.81513216431816
21.12000000000001,79.05000000000005,2.819452415912435,48.97477259037658
21.12000000000001,79.06000000000006,3.023838031214323,53.30270951382805
21.12000000000001,79.07000000000006,2.6349424930672147,45.06771040967706
21.12000000000001,79.08000000000007,2.3342142219123136,38.69968403592964
21.12000000000001,79.09000000000007,2.009900561071785,31.83222878249493
21.12000000000001,79.10000000000008,1.7435438540580692,26.192032306872644
21.12000000000001,79.11000000000008,1.555764279261563,22.215734101974917
21.12000000000001,79.12000000000009,1.4145906472724237,19.22633304456156
21.12000000000001,79.1300000000001,1.2539718694029833,15.82517421880942
21.12000000000001,79.1400000000001,1.0854310226265955,12.25626281183055
21.12000000000001,79.1500000000001,0.9473714494867106,9.332803040234113
21.130000000000013,78.95,0.595295961843265,1.877481389717894
21.130000000000013,78.96000000000001,0.6445757833204571,2.9209988536901506
21.130000000000013,78.97000000000001,0.7033854232215978,4.166313557501793
21.130000000000013,78.98000000000002,0.7747928953338883,5.678391766668489
21.130000000000013,78.99000000000002,0.8633322940352189,7.553244516230552
21.130000000000013,79.00000000000003,0.9759766165710063,9.938527462878833
21.130000000000013,79.01000000000003,1.123868805528446,13.070196315080343
21.130000000000013,79.02000000000004,1.3249675279959634,17.32853213260128
21.130000000000013,79.03000000000004,1.6039829000365247,23.236780269737846
21.130000000000013,79.04000000000005,1.9688231288916915,30.962399782101684
21.130000000000013,79.05000000000005,2.3947725613964552,39.98202806532329
21.130000000000013,79.06000000000006,2.866888933131381,49.97925744166407
21.130000000000013,79.07000000000006,3.2189446654738583,57.43416076676942
21.130000000000013,79.08000000000007,3.001714781341447,52.83424195631359
21.130000000000013,79.09000000000007,2.349973510542695,39.03339248723143
21.130000000000013,79.10000000000008,1.9596227105398052,30.767577704053217
21.130000000000013,79.11000000000008,1.773347895857323,26.823143321121645
21.130000000000013,79.12000000000009,1.8159698521336263,27.725678159718196
21.130000000000013,79.1300000000001,1.5151603368344668,21.355931412786823
21.130000000000013,79.1400000000001,1.1817279728289045,14.295384428979355
21.130000000000013,79.1500000000001,0.9928112552688798,10.295006828150575
21.140000000000015,78.95,0.5925427799830387,1.8191818004231661
21.140000000000015,78.96000000000001,0.6411260698726315,2.847949964294884
21.140000000000015,78.97000000000001,0.6987730468831036,4.068644874552957
21.140000000000015,78.98000000000002,0.7681948859597088,5.538676609368343
21.140000000000015,78.99000000000002,0.8532230317577029,7.339177350030561
21.140000000000015,79.00000000000003,0.959369755252895,9.58687136332833
