lat,lon,density_score,density_score_normalized,competitor_count,competitor_score,opportunity_score
21.12000000000001,79.08000000000007,2.3342142219123136,38.69968403592964,1,88.88888888888889,58.77536597711334
21.12000000000001,79.09000000000007,2.009900561071785,31.83222878249493,0,100.0,59.09933726949696
21.12000000000001,79.10000000000008,1.7435438540580692,26.192032306872644,1,88.88888888888889,51.27077493967914
21.12000000000001,79.11000000000008,1.555764279261563,22.21573410197492,8,11.111111111111114,17.773884905629398
21.12000000000001,79.12000000000009,1.4145906472724237,19.22633304456156,8,11.111111111111114,15.98024427118138
21.12000000000001,79.1300000000001,1.253971869402983,15.82517421880942,1,88.88888888888889,45.050660086841205
21.12000000000001,79.1400000000001,1.0854310226265955,12.25626281183055,0,100.0,47.35375768709833
21.12000000000001,79.1500000000001,0.9473714494867106,9.332803040234111,0,100.0,45.59968182414047
21.130000000000013,78.95,0.595295961843265,1.877481389717894,0,100.0,41.126488833830734
21.130000000000013,78.96000000000001,0.6445757833204571,2.9209988536901506,0,100.0,41.75259931221409
21.130000000000013,78.97000000000001,0.7033854232215978,4.166313557501793,0,100.0,42.499788134501074
21.130000000000013,78.98000000000002,0.7747928953338883,5.678391766668489,0,100.0,43.40703506000109
21.130000000000013,78.99000000000002,0.8633322940352189,7.553244516230552,0,100.0,44.53194670973833
21.130000000000013,79.00000000000003,0.9759766165710064,9.938527462878833,5,44.44444444444444,23.74089425550508
21.130000000000013,79.01000000000003,1.123868805528446,13.070196315080343,3,66.66666666666667,34.508784455714874
21.130000000000013,79.02000000000004,1.3249675279959634,17.32853213260128,0,100.0,50.39711927956077
21.130000000000013,79.03000000000004,1.6039829000365249,23.23678026973785,0,100.0,53.94206816184271
21.130000000000013,79.04000000000005,1.9688231288916915,30.962399782101684,0,100.0,58.57743986926101
21.130000000000013,79.05000000000005,2.3947725613964552,39.98202806532329,3,66.66666666666667,50.65588350586064
21.130000000000013,79.06000000000006,2.866888933131381,49.97925744166407,9,0.0,29.98755446499844
21.130000000000013,79.07000000000006,3.2189446654738583,57.43416076676942,1,88.88888888888889,70.01605201561722
21.130000000000013,79.08000000000007,3.001714781341447,52.83424195631359,2,77.77777777777777,62.811656284899264
21.130000000000013,79.09000000000007,2.349973510542695,39.03339248723143,3,66.66666666666667,50.086702159005526
21.130000000000013,79.10000000000008,1.9596227105398047,30.767577704053217,3,66.66666666666667,45.127213289098606
21.130000000000013,79.11000000000008,1.773347895857323,26.823143321121645,7,22.222222222222214,24.982774881561873
21.130000000000013,79.12000000000009,1.8159698521336265,27.7256781597182,2,77.77777777777777,47.746518006942026
21.130000000000013,79.1300000000001,1.5151603368344668,21.355931412786823,0,100.0,52.81355884767209
21.130000000000013,79.1400000000001,1.1817279728289043,14.295384428979355,0,100.0,48.57723065738762
21.130000000000013,79.1500000000001,0.9928112552688798,10.295006828150576,0,100.0,46.17700409689034
21.14000000000001,78.95,0.5925427799830387,1.819181800423166,0,100.0,41.0915090802539
